Policy_ID,Date,Product_Type,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Anomaly_Flag,Season_Flag,Capital_Reserve,Loss_Ratio,Claim_Frequency,Claim_Severity,Premium_Outstanding,Days_Past_Due,Broker_Exposure,Interest_Rate,Inflation_Rate,Market_Volatility_Index,Data_Quality_Score,Manual_Interventions,Processing_Delay_Days,Hazard_Score,Exposure_At_Risk,Exception_Count,Underwriting_Exception_Flag,Claim_Exception_Flag,Reinsurer_Rating,Expected_Loss,Actual_Loss,State,State_Hazard_Score,Flood_Zone,Cyclone_Zone,Earthquake_Zone,Urban_Rural,Coastal_Flag,Expense_Ratio,Combined_Ratio,Underwriting_Profit,Profitability_Tier,Fraud_Score,Flood_Zone_Score,Cyclone_Zone_Score,Earthquake_Zone_Score,Insurance_Risk,Credit_Risk,Market_Risk,Operational_Risk,CAT_Risk_Exposure,Expected_Claim_Amount_ML,Expected_Loss_Ratio_ML,High_Risk_Prob,AUC,Brier Score,KS Statistic,PSI,VaR (99%),Expected Shortfall,Capital Adequacy,Solvency Ratio,Model Governance & Validation Standards
POL11827,2023-10-01,Property,Active,Individual,Agent,55,2.0,23802.47,606870.57,2,17513.86,6671.83,0,0,Winter,98749714,0.7358001081400376,8.238989013431735e-06,8756.93,4857.33,67.0,4831.99,6.86,5.81,21.05,99,3,8,5.536167006663726,242748.23,0.0,0,0,AAA,14754.76,14142.77,Maharashtra,6,4,1.0,1,Urban,1,0.2802999016488625,1.0161000097889001,-383.21999999999935,Loss-Making,0.7658274502082674,7.437287371407706,3.0314221219850137,3.2121255399259128,1.1453334276323748,5.393995835925401,6.461154427259691,1.093435997860947,134389.47418520178,17688.523,0.7431381464822768,0.00037022686,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11826,2023-10-01,Health,Active,Individual,Online,11,0.0,19858.85,224514.49,1,19078.4,3957.87,0,0,Winter,307675648,0.9607001412468498,1.172119817369667e-05,19078.4,248.27,24.0,3187.37,6.5,5.82,24.86,92,1,4,2.2741938246518245,85315.51,1.0,0,0,AA,13311.85,13615.98,Telangana,4,5,2.0,6,Rural,0,0.19930006017468282,1.1600002014215325,-3177.420000000003,Loss-Making,47.37856058505471,1.9325159260863676,1.2744228749812994,2.1640303221914565,1.838319996800963,1.1900805077145744,6.747345127852606,3.4062283207491797,19402.400598902095,18492.568,0.9312003645415017,0.090553,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11824,2023-10-01,Property,Renewed,Individual,Direct,4,0.0,25873.17,883393.82,1,23060.76,4574.38,0,0,Winter,293344116,0.8913001383286239,3.2342798474868868e-06,23060.76,658.15,11.0,8849.44,6.3,6.72,17.3,73,1,3,4.313113590809518,309187.84,0.0,0,0,A,14919.35,17798.48,Chhattisgarh,5,4,5.0,1,Urban,0,0.17680013697587116,1.068100275304495,-1761.9700000000003,Loss-Making,64.0421309653237,7.58246989791541,5.3134159981092886,1.1696820580228917,1.8528480139091013,0.8161999654912981,6.287808759080025,4.416975188257171,133356.22748170389,24772.533,0.9574603035934522,0.011495051,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11841,2023-10-01,Travel,Active,Individual,Direct,1,0.0,4854.37,379751.39,0,0.0,821.36,0,0,Winter,489206967,0.0,0.0,0.0,1043.19,25.0,838.68,5.36,6.73,17.66,76,1,4,4.002594088129858,220255.81,3.0,0,0,AA,2710.36,2235.83,Bihar,6,9,3.0,8,Rural,0,0.169200122775973,0.169200122775973,4033.0099999999998,Excellent,7.894722790684828,3.8227803174215924,5.521343036671948,1.6688470865557505,0.2966855942018333,1.6299626180294795,5.931769838951927,4.519198112016015,88159.46029822533,-68.37926,-0.014086123884695323,0.00045796004,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11832,2023-10-01,Marine,Active,Corporate,Agent,16,1.0,64466.825,1836650.6349999998,2,55539.1375,16522.305,0,0,Winter,100644668,0.8615150117909482,2.363579285345331e-06,27769.56875,2157.44,11.0,15407.64,6.62,6.54,18.54,93,1,3,5.363953648089406,846174.28,2.0,0,0,AAA,45349.990000000005,46779.67,Telangana,4,6,4.0,1,Urban,0,0.25629158873575675,1.117806600526705,-7594.6175,Loss-Making,23.531958206050863,9.976441329692575,3.0916963429706366,7.751630567783815,2.080486047683742,1.5620306629991267,6.468580151419113,3.0940145743128618,453883.9616125426,46504.5,0.7213710307588438,0.044641502,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11842,2023-10-01,Motor,Active,Individual,Agent,15,1.0,16943.73,161407.47,0,0.0,5996.39,0,0,Winter,58079838,0.0,0.0,0.0,362.21,42.0,4675.27,7.27,6.7,11.91,100,2,6,4.813789920203268,93616.33,1.0,0,0,AA,12305.01,16706.77,Bihar,6,9,3.0,8,Urban,0,0.3539002333016402,0.3539002333016402,10947.34,Excellent,16.36826959111266,2.8539414212045244,6.110007025352309,6.105001154459506,0.2966855942018333,2.0467606360913675,6.077059949096175,2.0372724964845395,45064.93457204228,-321.5209,-0.018975804296988658,5.5136e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11860,2023-10-01,Fire,Active,Individual,Bancassurance,38,0.0,16139.31,627457.68,1,10894.03,4372.14,0,0,Winter,100775179,0.6749997366678006,4.687449976119787e-06,10894.03,58.63,50.0,3889.19,5.88,7.06,18.71,82,0,2,4.024120369644828,213335.61,0.0,0,0,AA,11432.63,7706.4,Telangana,4,4,2.0,5,Urban,0,0.2709000570656367,0.9458997937334372,873.1399999999985,Good,67.90550314743075,2.709658319751536,2.8079919670865388,8.602951561386067,1.1682371044893793,2.2512985211832857,6.453678751542653,3.8272258936618093,85848.81737716049,16523.117,1.023780891965022,0.00015236638,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11844,2023-10-01,Property,Renewed,Individual,Agent,38,0.0,33989.17,852140.31,0,0.0,10363.3,0,0,Winter,80279517,0.0,0.0,0.0,9753.21,36.0,1458.09,4.93,4.53,13.54,79,3,7,5.151775756822687,238599.29,2.0,0,0,A,25306.06,23184.28,Punjab,2,5,2.0,4,Urban,0,0.3049000608134885,0.3049000608134885,23625.87,Excellent,88.36388388786315,7.333028456833098,8.013897611894272,7.411952715386066,0.2966855942018333,6.451702584366452,4.081643854746822,6.797013699054341,122921.00378171059,-594.2117,-0.017482382474237383,0.0004448241,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11823,2023-10-01,Marine,Active,Individual,Bancassurance,24,1.0,22556.61,1836650.6349999998,3,37287.18,13119.47,0,0,Winter,340407336,1.6530489288949004,3.5453689280179964e-06,12429.06,11690.35,45.0,10740.08,6.24,5.2,17.97,99,0,1,5.6992788009794095,846174.28,0.0,0,0,AA,40895.44,45767.02,Tamil Nadu,7,4,8.0,2,Urban,1,0.5816241890957905,2.234673117990691,-27850.04,Loss-Making,8.996714873238043,2.745652350691385,5.228144929499341,5.022596724706321,1.4913983715839358,7.815344359720331,5.512509889345609,0.5065866801138272,482258.3135938015,36768.758,1.6300657684155553,0.6667947,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11861,2023-10-01,Health,Active,Individual,Online,26,0.0,16081.24,170827.12,2,14764.19,2552.09,0,0,Winter,54080159,0.9181002211272266,3.902580659512716e-05,7382.095,1704.22,52.0,4730.96,7.71,6.21,18.83,79,0,2,4.442549286479465,51248.14,0.0,0,0,A,10047.68,8209.56,Uttar Pradesh,4,3,1.0,5,Urban,0,0.15869982663028473,1.0768000477575113,-1235.0400000000009,Loss-Making,42.42680682961688,5.290456934478284,7.707214189851358,3.2150753080676804,1.7799000986900126,3.1587959097699696,6.7891467700047485,3.135256006386938,22767.23877903997,12466.786,0.7752378630511391,0.017192356,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11859,2023-10-01,Motor,Active,Individual,Agent,15,1.0,22556.61,80424.93,2,7264.4,2947.27,0,0,Winter,120837666,0.3220519395423337,8.881396937161452e-05,3632.2,820.63,87.0,3660.61,7.47,4.61,20.65,73,2,4,3.363627028338677,22518.98,1.0,0,0,A,6412.03,6530.01,Rajasthan,2,3,2.0,6,Urban,0,0.13066103461468723,0.45271297415702094,12344.94,Excellent,14.829515703261587,5.817675859494832,5.680919571694997,2.3195397105035545,2.4825462164173913,4.27480438236563,6.0245603837810044,3.533403094582266,7574.54497786181,7337.4697,0.32529133263209764,0.12027078,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11858,2023-10-01,Fire,Renewed,Corporate,Agent,1,0.0,64466.825,1836650.6349999998,1,55539.1375,16522.305,0,0,Winter,264902420,0.8615150117909482,1.1817896426726655e-06,55539.1375,9912.42,79.0,15780.125,6.04,5.14,20.84,85,1,2,7.037244944707993,846174.28,0.0,0,0,BBB,45349.990000000005,46779.67,Odisha,8,7,8.0,3,Urban,1,0.25629158873575675,1.117806600526705,-7594.6175,Loss-Making,32.793393353866705,3.1659100025382494,8.480071708456272,6.540243012545442,3.555170716662335,8.442013653691266,5.721873659544636,2.3980050487690896,595473.5674271926,53874.918,0.8356998808107892,0.00047268294,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11857,2023-10-01,Property,Active,Corporate,Agent,48,2.0,22556.61,1396318.4,0,0.0,16522.305,0,0,Winter,164762481,0.0,0.0,0.0,12061.55,12.0,9659.88,6.86,5.69,13.36,84,2,6,6.450591983511986,767975.12,2.0,0,0,AA,40933.82,46779.67,Tamil Nadu,7,1,8.0,3,Rural,1,0.7324817426022793,0.7324817426022793,6034.305,Excellent,99.23609165290307,1.9047878127728577,6.342725766904447,8.505446337882622,0.2966855942018333,6.533333333333333,5.518083154676805,6.719299602029082,495389.4152608656,597.53253,0.026490351685748932,0.00053327717,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11856,2023-10-01,Motor,Active,Individual,Online,55,1.0,13085.34,127792.75,0,0.0,2423.4,0,0,Winter,141124052,0.0,0.0,0.0,2596.28,88.0,1183.71,6.99,5.27,18.94,90,3,7,3.650439205094661,28114.41,3.0,0,0,AAA,8121.67,6733.82,Rajasthan,2,1,4.0,3,Rural,0,0.18519962033848567,0.18519962033848567,10661.94,Excellent,19.600237004895327,5.579146224565459,2.813099400568659,6.8599504003391845,0.2966855942018333,5.202556444435601,5.982483104682734,4.370656789384726,10262.994449210539,-49.074818,-0.003750366261592798,0.0007816472,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11855,2023-10-01,Motor,Active,Individual,Online,14,1.0,20917.4,185182.61,1,16539.39,3340.51,0,0,Winter,268260193,0.7907000870089016,1.0188821273606735e-05,16539.39,1162.14,53.0,7302.94,7.69,5.57,22.78,80,2,4,3.952329613136684,98146.78,3.0,0,0,BBB,12826.42,13225.08,Himachal Pradesh,7,6,1.0,9,Urban,0,0.15970005832464837,0.95040014533355,1037.5000000000018,Marginal,99.29622720497892,3.3233687851078373,3.6768240687337013,2.26145521184188,1.6223369385786914,2.9335794450473793,6.883668614564855,7.452357235971538,38790.84250280112,14151.893,0.6765607856676737,0.012847034,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11854,2023-10-01,Motor,Renewed,Individual,Bancassurance,53,1.0,10819.25,122178.93,1,9586.94,2808.68,0,0,Winter,217611687,0.88610023800171,2.923113349566356e-05,9586.94,565.12,56.0,3525.19,5.26,4.35,12.23,88,0,2,2.7416798766990675,34210.1,2.0,0,0,BBB,8486.74,9709.17,Rajasthan,2,6,4.0,1,Urban,0,0.25960024955519095,1.145700487556901,-1576.3700000000003,Loss-Making,43.26316753567819,2.0949619856808557,2.994344693978274,5.619092703836209,1.6805226262646966,2.7699216405580613,3.9756020119212043,3.9931071341784987,9379.314274986276,10733.352,0.9920605922314394,0.029472595,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11853,2023-10-01,Property,Active,Individual,Agent,4,0.0,27470.95,654670.83,1,19364.27,6862.24,0,0,Winter,432115789,0.7048999033524505,5.091617288586503e-06,19364.27,810.91,3.0,2570.43,5.64,5.46,26.73,90,0,2,3.8620130583968217,196401.25,1.0,0,0,AAA,21967.12,19903.48,Uttar Pradesh,4,2,1.0,6,Urban,0,0.2497998795090814,0.9546997828615318,1244.4400000000005,Marginal,14.363876258991315,6.959765966651204,3.4145604740697832,2.935738851263121,1.6425155233253894,0.5366357774172145,6.396854922396535,2.1337684420041914,75850.41921854588,22547.951,0.8207925525646182,0.002177009,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11852,2023-10-01,Marine,Active,Individual,Agent,7,0.0,53360.37,1836650.6349999998,2,36466.48,16434.99,0,0,Winter,90205428,0.6834000588826502,2.363579285345331e-06,18233.24,10570.2,74.0,4282.32,4.89,5.63,13.14,93,3,6,6.925729673138246,846174.28,0.0,0,0,AAA,33710.42,27313.95,Uttarakhand,7,5,2.0,9,Urban,0,0.30799992578762103,0.9913999846702712,458.8999999999978,Marginal,43.96250622513417,8.293368592166406,6.926203127892144,8.90907664563268,1.5171650983368898,8.547007991445232,4.616677220261712,2.7556851418872226,586037.4319642391,36571.43,0.6853668684737381,0.04119552,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11851,2023-10-01,Travel,Active,Individual,Online,23,0.0,22556.61,325622.85,1,3629.46,779.14,0,0,Winter,67003872,0.16090449761732814,5.118395919287196e-06,3629.46,1248.54,48.0,1557.49,5.96,7.12,26.14,72,0,2,4.382916688956926,195373.71,0.0,0,0,AA,3515.43,3484.78,Bihar,6,7,5.0,9,Urban,0,0.034541537934999984,0.19544603555232812,18148.010000000002,Excellent,90.2099287040618,5.628374139284726,4.072020720933045,3.2141885845668607,0.6459254050622076,2.754337414959218,7.368722205146584,5.2747361208197985,85630.66941424306,2570.0327,0.11393701069636572,0.0020456323,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11850,2023-10-01,Fire,Renewed,SME,Online,12,1.0,64466.825,1836650.6349999998,2,44536.51,10362.82,0,0,Winter,489171330,0.6908438565106937,2.363579285345331e-06,22268.255,5368.01,6.0,8505.0,7.35,5.23,13.23,84,4,9,4.033880736056432,846174.28,1.0,0,0,A,40267.65,39969.21,Telangana,4,5,5.0,4,Urban,0,0.16074655452630093,0.8515904110369946,9567.494999999995,Good,29.084552855227564,4.829193632728952,8.181881988299534,1.1583280592536684,1.7371349898921606,2.93692551785853,5.463093079094784,3.924116640372344,341336.6127438421,33993.094,0.5272959192576957,0.00571057,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11849,2023-10-01,Health,Renewed,SME,Bancassurance,44,1.0,25414.77,455373.92,0,0.0,5487.05,0,0,Winter,77482493,0.0,0.0,0.0,159.69,10.0,3114.82,6.05,4.85,17.72,85,1,3,5.709923314434267,204918.26,2.0,0,0,AA,18037.55,19379.11,Himachal Pradesh,7,2,2.0,8,Urban,0,0.21590004552470868,0.21590004552470868,19927.72,Excellent,25.58965067535307,8.90035997196448,5.429580884735447,3.7196757154714066,0.2966855942018333,0.5237936394363898,5.212383235577072,3.699384549434911,117006.75503273029,-3.3701425,-0.00013260566433886218,2.9437851e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11848,2023-10-01,Motor,Renewed,SME,Online,6,0.0,14338.62,213665.08,3,9790.41,2489.18,0,0,Winter,255913084,0.6828000184118136,2.3401109446598863e-05,3263.47,353.47,53.0,873.45,5.45,6.21,17.04,83,1,3,5.152149943347643,128199.05,1.0,0,0,AAA,11030.56,8353.39,Bihar,6,10,4.0,7,Urban,0,0.1735996909047035,0.8563997093165171,2059.030000000001,Good,78.15348200025785,6.812760207907796,7.791418520716909,2.156570988113511,1.1590449158245992,2.5313017601741024,5.616928784808265,4.958610885508562,66050.07281947217,9747.414,0.6798014078412009,0.0006948277,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11847,2023-10-01,Motor,Active,Individual,Online,1,0.0,10159.06,112805.03,3,8326.37,2136.45,0,0,Winter,379222152,0.8196004354733608,8.864852661716335e-05,2775.456666666667,2949.76,86.0,1072.7,6.68,2.7100000000000004,11.17,98,0,2,3.3565985288187536,33841.51,2.0,0,0,BBB,8379.35,7403.28,Punjab,2,5,4.0,3,Rural,0,0.21029996869789133,1.029900404171252,-303.7600000000011,Loss-Making,88.02045647678356,3.2169109720724767,4.5106064535818025,6.055475218439487,2.56738635640144,5.289508276791479,3.571430142852952,4.893324168057148,11359.236267900515,9399.307,0.9252142068877436,0.06529084,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11846,2023-10-01,Marine,Active,Individual,Agent,6,0.0,58528.91,1836650.6349999998,1,30604.77,16522.305,0,0,Winter,292036359,0.5229000505903835,1.1817896426726655e-06,30604.77,5187.62,44.0,10008.62,6.7,5.18,21.49,74,0,1,7.4565169507250975,846174.28,1.0,0,0,AAA,45349.990000000005,45271.82,Maharashtra,6,5,3.0,6,Rural,1,0.28229305825104206,0.8051931088414255,11401.835000000003,Good,21.74879424996422,6.275155656405039,7.6585022421704,9.348926855050047,2.116670407263025,4.536078331989741,6.100468949474105,3.333969705016621,630951.2862087605,33753.625,0.5767000444737481,0.013289291,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11845,2023-10-01,Marine,Active,Corporate,Agent,9,0.0,64466.825,1836650.6349999998,1,55539.1375,16522.305,0,0,Winter,67352686,0.8615150117909482,1.1817896426726655e-06,55539.1375,12061.55,22.0,15780.125,5.69,4.99,21.75,95,2,6,3.6494373348670917,846174.28,1.0,0,0,AA,45349.990000000005,46779.67,Madhya Pradesh,3,6,1.0,4,Urban,0,0.25629158873575675,1.117806600526705,-7594.6175,Loss-Making,69.16513566322183,4.257479303218181,7.554345799545347,1.9353615715719301,3.555170716662335,6.977777777777777,5.594340265334171,4.2189427341625265,308806.00092362805,55530.758,0.8613850272989247,0.00262641,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11843,2023-10-01,Travel,Active,Corporate,Direct,6,0.0,10936.97,642716.52,0,0.0,2518.78,0,0,Winter,475276763,0.0,0.0,0.0,2049.58,27.0,1471.28,6.1,5.76,21.1,86,0,1,7.244190704143708,411338.57,2.0,0,0,BBB,8639.11,11183.52,Assam,8,8,4.0,8,Urban,0,0.2302996168042886,0.2302996168042886,8418.189999999999,Excellent,23.26874727244952,9.149847033930882,9.490606291083513,5.580500195704141,0.2966855942018333,2.2194861777725086,6.114206478058087,3.301466631886293,297981.5045049766,-221.05486,-0.020211709033368448,0.000337185,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11822,2023-10-01,Motor,Renewed,Individual,Agent,8,0.0,15296.77,182091.85,1,9360.09,4411.59,0,0,Winter,310151634,0.6118997670750099,9.806667435509393e-06,9360.09,1752.73,56.0,2010.63,6.62,6.75,16.76,87,2,5,6.50995327877552,101971.44,0.0,0,0,AA,11130.76,4761.06,Maharashtra,6,6,2.0,6,Urban,1,0.2884001001518621,0.900299867226872,1525.0900000000001,Good,24.0596217693102,6.92888850006223,4.21257789928883,7.408299994526542,1.177961485038047,3.360705274589684,6.379514239169758,2.333915833792996,66382.93101694612,10410.006,0.6805362085835768,0.00034488886,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11781,2023-10-01,Fire,Lapsed,Individual,Agent,3,0.0,31639.46,1794344.49,0,0.0,8906.51,0,0,Winter,97335288,0.0,0.0,0.0,1952.35,25.0,3605.8,7.1,7.05,14.49,88,0,1,1.98840713776986,394755.79,1.0,0,0,AA,20953.14,17377.99,Haryana,2,1,4.0,3,Rural,0,0.281500063528265,0.281500063528265,22732.949999999997,Excellent,49.44785956623726,1.5878400302190965,1.4238924855988349,3.9303031730313682,0.2966855942018333,2.0822296490549768,6.488992749159433,3.37033795529615,78493.52305119799,47.90924,0.0015142243490456617,4.8192363e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11820,2023-10-01,Fire,Active,Individual,Bancassurance,51,1.0,39896.62,1836650.6349999998,0,0.0,9196.17,0,0,Winter,206879666,0.0,0.0,0.0,1452.87,24.0,7632.76,5.98,5.75,23.5,70,0,1,5.492258880214539,738633.43,1.0,0,0,AA,30398.94,28810.82,Madhya Pradesh,3,4,5.0,2,Rural,0,0.23049997719105025,0.23049997719105025,30700.450000000004,Excellent,54.40827449814154,4.408504450049337,9.943802184428359,8.608987766595,0.2966855942018333,1.7893159179540414,6.331352435234086,4.743994436477793,405676.6015140824,66.19441,0.0016591483747607017,0.00011724155,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11798,2023-10-01,Motor,Active,SME,Agent,5,0.0,19855.87,181144.7,2,14175.11,5325.34,0,0,Winter,234311273,0.713900221949479,1.8401495231896563e-05,7087.555,3663.49,53.0,1434.68,5.87,3.95,19.07,98,2,5,6.894609015573943,108686.82,1.0,0,0,A,13625.47,15005.93,Assam,8,10,1.0,7,Rural,0,0.26819978172701575,0.9821000036764947,355.41999999999825,Marginal,46.898752966468905,7.944500755626887,6.149741056210325,8.378803266032502,1.2669262012169147,4.1778908292433705,4.80027459540301,3.114430995559335,74935.31290460624,11511.648,0.579760465670857,0.0070055663,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11797,2023-10-01,Travel,Active,SME,Direct,7,0.0,4643.49,290223.71,0,0.0,752.71,0,0,Winter,166246574,0.0,0.0,0.0,1079.1,28.0,902.01,8.03,4.99,14.22,96,0,2,3.697928470136701,142209.62,0.0,0,0,AA,2816.93,2839.86,Himachal Pradesh,7,2,3.0,9,Urban,0,0.1621000583612757,0.1621000583612757,3890.7799999999997,Excellent,56.03978651608501,2.7688461020224455,2.2309715402375545,2.9898247084235035,0.2966855942018333,1.781159593718532,5.7368925518614065,2.4784921099256376,52588.10025253216,-78.08464,-0.016815938120450284,0.00044375556,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11796,2023-10-01,Motor,Active,Corporate,Direct,8,0.0,28532.11,257223.73,1,24620.36,5167.17,0,0,Winter,59385978,0.8629000799450164,8.099304601806194e-06,24620.36,5511.58,82.0,8036.65,6.28,5.1,19.07,97,3,8,7.012800150403398,123467.39,0.0,0,0,BBB,17824.2,13271.69,Maharashtra,6,3,1.0,6,Rural,1,0.18110017100032208,1.0440002509453385,-1255.42,Loss-Making,51.75494143977474,9.909399420288533,3.1761209830944273,7.97848034863403,2.0336193899651613,6.386123043144261,5.600863460499371,3.011819621452674,86585.2131161915,20121.297,0.7052158734492472,0.20400617,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11795,2023-10-01,Health,Active,SME,Online,39,2.0,33100.8,621590.47,3,30204.48,5021.39,0,0,Winter,398102290,0.9124999999999999,1.2375202272681148e-05,10068.16,5266.03,35.0,394.44,6.7,5.87,9.63,96,1,2,5.062696206517243,242420.28,0.0,0,0,BBB,22201.32,20579.78,Karnataka,5,1,5.0,6,Urban,0,0.15169995891337973,1.0641999589133797,-2125.069999999997,Loss-Making,78.30701471574739,8.600811331562559,2.7015940360741872,6.5110756649494705,1.3525873361796283,4.175083851263257,5.121587670935293,3.2580334482824997,122730.02319388479,23055.062,0.6965107338795437,0.052400164,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL11794,2023-10-01,Motor,Active,SME,Direct,18,1.0,20779.05,261115.05,0,0.0,3954.25,0,0,Winter,105711604,0.0,0.0,0.0,261.51,13.0,81.28,7.02,5.56,18.54,94,5,10,6.226841141814623,107057.17,3.5,0,0,AA,15483.78,19827.11,Jharkhand,5,3,5.0,5,Rural,0,0.19029984527685337,0.19029984527685337,16824.8,Excellent,95.52716561056073,6.118454131169223,8.692345646443194,8.823405931460695,0.2966855942018333,0.7077779353054882,6.107277665617046,7.494217722688662,66662.79906822422,-30.514395,-0.0014685173172080456,1.4620658e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
